,,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
CALLS,121,GME210401C00220000,2021-03-31 19:58:42,220.0,2.25,0.0,0.0,0.0,0.0,4283,1901,0.500005,False,REGULAR,USD
CALLS,122,GME210401C00225000,2021-03-31 19:59:17,225.0,1.96,0.0,0.0,0.0,0.0,1774,1006,0.500005,False,REGULAR,USD
CALLS,123,GME210401C00230000,2021-03-31 19:59:17,230.0,1.73,0.0,0.0,0.0,0.0,1612,1138,0.500005,False,REGULAR,USD
CALLS,124,GME210401C00235000,2021-03-31 19:59:07,235.0,1.5,0.0,0.0,0.0,0.0,1387,713,0.500005,False,REGULAR,USD
CALLS,125,GME210401C00240000,2021-03-31 19:59:45,240.0,1.38,0.0,0.0,0.0,0.0,3999,2197,0.500005,False,REGULAR,USD
CALLS,126,GME210401C00242500,2021-03-31 19:57:07,242.5,1.35,0.0,0.0,0.0,0.0,152,182,0.500005,False,REGULAR,USD
CALLS,127,GME210401C00245000,2021-03-31 19:55:14,245.0,1.5,0.0,0.0,0.0,0.0,493,601,0.500005,False,REGULAR,USD
CALLS,128,GME210401C00247500,2021-03-31 19:50:29,247.5,1.28,0.0,0.0,0.0,0.0,177,242,0.500005,False,REGULAR,USD
CALLS,129,GME210401C00250000,2021-03-31 19:59:45,250.0,1.13,0.0,0.0,0.0,0.0,8570,5582,0.500005,False,REGULAR,USD
CALLS,130,GME210401C00252500,2021-03-31 19:59:14,252.5,1.11,0.0,0.0,0.0,0.0,149,260,0.500005,False,REGULAR,USD
CALLS,131,GME210401C00255000,2021-03-31 19:43:35,255.0,1.23,0.0,0.0,0.0,0.0,430,610,0.500005,False,REGULAR,USD
CALLS,132,GME210401C00257500,2021-03-31 19:48:41,257.5,0.99,0.0,0.0,0.0,0.0,85,137,0.500005,False,REGULAR,USD
CALLS,133,GME210401C00260000,2021-03-31 19:59:20,260.0,0.85,0.0,0.0,0.0,0.0,1663,2587,0.500005,False,REGULAR,USD
CALLS,134,GME210401C00262500,2021-03-31 19:56:38,262.5,1.0,0.0,0.0,0.0,0.0,147,117,0.500005,False,REGULAR,USD
CALLS,135,GME210401C00265000,2021-03-31 19:59:28,265.0,0.86,0.0,0.0,0.0,0.0,161,243,0.500005,False,REGULAR,USD
CALLS,136,GME210401C00267500,2021-03-31 19:56:01,267.5,0.85,0.0,0.0,0.0,0.0,40,185,0.500005,False,REGULAR,USD
CALLS,137,GME210401C00270000,2021-03-31 19:47:45,270.0,0.8,0.0,0.0,0.0,0.0,390,717,0.500005,False,REGULAR,USD
CALLS,138,GME210401C00272500,2021-03-31 19:48:11,272.5,0.71,0.0,0.0,0.0,0.0,31,121,0.500005,False,REGULAR,USD
CALLS,139,GME210401C00275000,2021-03-31 19:52:53,275.0,0.64,0.0,0.0,0.0,0.0,536,638,0.500005,False,REGULAR,USD
CALLS,140,GME210401C00277500,2021-03-31 19:59:08,277.5,0.6,0.0,0.0,0.0,0.0,44,121,0.500005,False,REGULAR,USD
CALLS,141,GME210401C00280000,2021-03-31 19:47:33,280.0,0.5,0.0,0.0,0.0,0.0,251,379,0.500005,False,REGULAR,USD
CALLS,142,GME210401C00282500,2021-03-31 19:58:42,282.5,0.56,0.0,0.0,0.0,0.0,65,94,0.500005,False,REGULAR,USD
CALLS,143,GME210401C00285000,2021-03-31 19:56:47,285.0,0.61,0.0,0.0,0.0,0.0,62,239,0.500005,False,REGULAR,USD
CALLS,144,GME210401C00287500,2021-03-31 19:52:18,287.5,0.56,0.0,0.0,0.0,0.0,44,106,1.000005,False,REGULAR,USD
CALLS,145,GME210401C00290000,2021-03-31 19:59:03,290.0,0.46,0.0,0.0,0.0,0.0,199,339,1.000005,False,REGULAR,USD
CALLS,146,GME210401C00295000,2021-03-31 19:57:36,295.0,0.47,0.0,0.0,0.0,0.0,99,446,0.500005,False,REGULAR,USD
CALLS,147,GME210401C00300000,2021-03-31 19:59:18,300.0,0.37,0.0,0.0,0.0,0.0,3150,5037,0.500005,False,REGULAR,USD
CALLS,148,GME210401C00305000,2021-03-31 19:56:55,305.0,0.39,0.0,0.0,0.0,0.0,102,167,0.500005,False,REGULAR,USD
CALLS,149,GME210401C00310000,2021-03-31 19:53:21,310.0,0.36,0.0,0.0,0.0,0.0,250,445,0.500005,False,REGULAR,USD
CALLS,150,GME210401C00315000,2021-03-31 18:06:22,315.0,0.35,0.0,0.0,0.0,0.0,45,108,0.500005,False,REGULAR,USD
CALLS,151,GME210401C00320000,2021-03-31 19:37:24,320.0,0.29,0.0,0.0,0.0,0.0,159,252,0.500005,False,REGULAR,USD
CALLS,152,GME210401C00325000,2021-03-31 19:52:00,325.0,0.28,0.0,0.0,0.0,0.0,41,237,0.500005,False,REGULAR,USD
CALLS,153,GME210401C00330000,2021-03-31 19:57:07,330.0,0.24,0.0,0.0,0.0,0.0,360,809,0.500005,False,REGULAR,USD
CALLS,154,GME210401C00335000,2021-03-31 19:48:44,335.0,0.21,0.0,0.0,0.0,0.0,36,261,0.500005,False,REGULAR,USD
CALLS,155,GME210401C00340000,2021-03-31 19:55:18,340.0,0.21,0.0,0.0,0.0,0.0,48,173,0.500005,False,REGULAR,USD
CALLS,156,GME210401C00350000,2021-03-31 19:57:19,350.0,0.14,0.0,0.0,0.0,0.0,2384,2327,0.500005,False,REGULAR,USD
CALLS,157,GME210401C00360000,2021-03-31 19:46:57,360.0,0.14,0.0,0.0,0.0,0.0,311,852,0.500005,False,REGULAR,USD
CALLS,158,GME210401C00365000,2021-03-31 19:54:20,365.0,0.13,0.0,0.0,0.0,0.0,71,121,0.500005,False,REGULAR,USD
CALLS,159,GME210401C00370000,2021-03-31 19:48:59,370.0,0.12,0.0,0.0,0.0,0.0,356,905,0.500005,False,REGULAR,USD
CALLS,160,GME210401C00375000,2021-03-31 19:56:29,375.0,0.09,0.0,0.0,0.0,0.0,156,301,0.500005,False,REGULAR,USD
CALLS,161,GME210401C00380000,2021-03-31 19:59:17,380.0,0.1,0.0,0.0,0.0,0.0,118,318,0.500005,False,REGULAR,USD
CALLS,162,GME210401C00385000,2021-03-31 19:58:38,385.0,0.09,0.0,0.0,0.0,0.0,49,108,0.500005,False,REGULAR,USD
CALLS,163,GME210401C00390000,2021-03-31 19:39:04,390.0,0.08,0.0,0.0,0.0,0.0,106,434,0.500005,False,REGULAR,USD
CALLS,164,GME210401C00395000,2021-03-31 19:28:59,395.0,0.16,0.0,0.0,0.0,0.0,49,138,0.500005,False,REGULAR,USD
CALLS,165,GME210401C00400000,2021-03-31 19:59:49,400.0,0.1,0.0,0.0,0.0,0.0,1895,5408,0.500005,False,REGULAR,USD
CALLS,166,GME210401C00405000,2021-03-31 19:45:18,405.0,0.1,0.0,0.0,0.0,0.0,59,182,0.500005,False,REGULAR,USD
CALLS,167,GME210401C00410000,2021-03-31 18:58:51,410.0,0.09,0.0,0.0,0.0,0.0,37,98,0.500005,False,REGULAR,USD
CALLS,168,GME210401C00415000,2021-03-31 19:41:52,415.0,0.08,0.0,0.0,0.0,0.0,24,78,0.500005,False,REGULAR,USD
CALLS,169,GME210401C00420000,2021-03-31 19:45:22,420.0,0.08,0.0,0.0,0.0,0.0,115,323,0.500005,False,REGULAR,USD
CALLS,170,GME210401C00425000,2021-03-31 19:49:09,425.0,0.08,0.0,0.0,0.0,0.0,78,200,0.500005,False,REGULAR,USD
CALLS,171,GME210401C00430000,2021-03-31 19:53:01,430.0,0.06,0.0,0.0,0.0,0.0,84,91,0.500005,False,REGULAR,USD
CALLS,172,GME210401C00435000,2021-03-31 19:40:53,435.0,0.07,0.0,0.0,0.0,0.0,18,111,0.500005,False,REGULAR,USD
CALLS,173,GME210401C00440000,2021-03-31 19:56:17,440.0,0.07,0.0,0.0,0.0,0.0,27,198,0.500005,False,REGULAR,USD
